point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
1,1.0,3.0,1350.0,system,100.0,100.0,100.0,-6.586969809773102,0.11720959215945928,0.00013903823981252313,0.5764547229266457,0.055978285799463866,0.08260590413009897,0.13985998633982255,0.05026195136113834,6.246803113776074,3029.1692644645573,0.003321982587943817,[1371.955311249609],[4.83714481127905e-6],[0.1325466592272537],[-656.7538992985943],5.41871452301085,2.58378526517087,7.500203435503399,4.3590400843092425,61.98045436982092,20.222571332616514,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
1,1.0,3.0,1350.0,liq,25.49199999977279,29.353433479320646,32.97348458619937,-,-,-,-,-,-,-,-,,2679.7650038514,71.31420124300743,1355.9893681819426,6.1674859463536145e-6,0.14086893338301007,-652.4983676747328,3.0526732964388317,2.4683275283405775e-9,-,-,24.972232317379742,1.632684556247948e-17,53.77025203756575,6.725556597917437,10.548305783002023,20.17129820414409,6.811583548057053,0.03916781000121412,0.9793087753350077,0.3924714332007146,0.3498707941001254,0.09997491023604108,0.11221010644053526,54.48972459259125,11.566465726383996,9.977766415153502,13.711390910408836,8.255007592553758,0.06223329689122762,1.0237969578456108,0.5287966853038433,0.09442136838699706,0.25630002855728423,0.03409642592368659
1,1.0,3.0,1350.0,cm,0.31293861370622966,0.5221759412488484,0.38480764752456703,-,-,-,-,-,-,-,-,,4084.847165109528,43.9837996149235,773.2874935370561,3.4927279464102473e-6,0.13723196813445054,-585.0098408265973,8.121132519617007,4.648089909649512,-,-,151.7376676113401,88.25206015839593,0.0,18.995207930381913,0.0,37.3607843736977,14.82120182966938,0.0,0.0,0.004980635203580443,2.1794958857652866,26.63832934528215,0.0,0.0,22.543107903103422,0.0,17.52511767234715,12.395101999754775,0.0,0.0,0.004630871191476795,0.4058970989248814,47.12614445467829,0.0
1,1.0,3.0,1350.0,ol,74.19506138652099,70.12439057943052,66.64170776627606,-,-,-,-,-,-,-,-,,3167.565691723083,46.088450870367126,1368.3358724885618,4.385735571375546e-6,0.12966752383927946,-658.0633633750008,7.499068109862213,4.3587937628790145,-,-,97.89017063080793,60.18084369821761,33.33333333333333,0.0,0.1771199255484864,60.969898364060505,5.519648377057674,0.0,0.0,0.0,0.0,0.0,0.0,41.15401227239961,0.0,0.20411688848412593,50.49216940971202,8.149701429404242,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,3.5483870967741935,1351.290322580645,system,100.0,100.0,100.0,-6.524282557389739,0.13216656995971404,0.00012296944261840434,0.5790455124711213,0.056276895064199785,0.08569010909485245,0.13932897609741302,0.05021179388348006,6.127189171538585,3031.889803585269,0.0033186389349920417,[1367.4204802964477],[4.822651724297673e-6],[0.1325610040989978],[-655.8074137799271],5.430129017721785,2.582353932538019,7.501399162391966,4.357221780559392,62.44146339030293,20.218314306832912,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
2,1.0,3.5483870967741935,1351.290322580645,liq,25.52893921591882,29.3812063673913,32.96695723321933,-,-,-,-,-,-,-,-,,2685.5346162277174,71.19795781878025,1353.9136835407808,6.135164997501359e-6,0.1408579760920435,-651.5312169156567,3.077717940566474,2.4665195161132704e-9,-,-,25.438317703530117,1.6338036689889576e-17,53.75265779921797,6.707485993724779,10.531203240667734,20.263187615398614,6.780106597745476,0.03890447478300375,0.9780630218848048,0.3910582417542097,0.3480038490697857,0.09743332905264204,0.11189583670099765,54.49996786335352,11.54133323469442,9.966722777389858,13.780951080998097,8.221095133160004,0.061846743749513336,1.0230215704473415,0.527164162943548,0.0939659285034971,0.24991305067336606,0.03401845408684222
2,1.0,3.5483870967741935,1351.290322580645,ol,74.15351253180381,70.08957145999088,66.6423863191434,-,-,-,-,-,-,-,-,,3169.150476499497,46.06773259731142,1362.7367256955172,4.376506883161458e-6,0.12968488159277555,-657.1371411680399,7.500190140836051,4.3569317031762065,-,-,98.06105935788499,60.159520375203975,33.333333333333336,0.0,0.1783345915035729,60.9614930720959,5.526839003067206,0.0,0.0,0.0,0.0,0.0,0.0,41.15193169071756,0.0,0.20550630608311254,50.482656244814486,8.159905758384847,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,3.5483870967741935,1351.290322580645,cm,0.3175482522773565,0.5292221726178116,0.39065644763727747,-,-,-,-,-,-,-,-,,4082.0942773533575,43.95105613195292,773.3983566536804,3.4878482716892834e-6,0.13716406083455618,-585.1293380614612,8.127799684311189,4.650508362532324,-,-,151.95523967190275,88.28438377621003,0.0,19.207297235983095,0.0,37.42099497547958,14.752050778041584,0.0,0.0,0.004779746796621949,2.1706558801228444,26.444221383576284,0.0,0.0,22.822909762510953,0.0,17.574998876255787,12.352478316639875,0.0,0.0,0.004449568286214511,0.40474909917372853,46.84041437713344,0.0
3,1.0,4.096774193548387,1352.5806451612902,system,100.0,100.0,100.0,-6.45761350423775,0.1512154950509727,0.00011093306408966148,0.5815801657079216,0.056905432283335854,0.08889804777312219,0.13880342940612408,0.05019616406544233,5.998183971319951,3034.6388588382747,0.003315280202871257,[1367.531296592743],[4.811173568012142e-6],[0.13257785741251152],[-654.8578189919585],5.441298480173514,2.5807861060515336,7.502780901807797,4.35536522977262,62.899323531181665,20.21208140279593,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
3,1.0,4.096774193548387,1352.5806451612902,liq,25.571692195789065,29.415020626662752,32.967292839023635,-,-,-,-,-,-,-,-,,2691.321811954279,71.07559364118723,1355.3438427471087,6.108088815168264e-6,0.14085128580598605,-650.5494983853865,3.1024188830184616,2.4644006326572197e-9,-,-,25.903980314085782,1.6345125307988818e-17,53.72430424473122,6.689818722755046,10.513444895329922,20.357192181477114,6.753864344225105,0.03902029900922343,0.9766559860811769,0.39134892776551383,0.3477040233022609,0.09495303221668361,0.1116933431067376,54.499146056794245,11.516835136668734,9.95501734927515,13.851981289885067,8.193473988167412,0.06206267198700705,1.0220735788779955,0.5278264846978336,0.09393310365246567,0.24367603900373666,0.03397430099035788
3,1.0,4.096774193548387,1352.5806451612902,cm,0.32233262785306704,0.5364578910663106,0.39666832176347516,-,-,-,-,-,-,-,-,,4079.320979600586,43.918284832652866,776.4821335180152,3.477506344374598e-6,0.1370977577846064,-585.242256537254,8.135110544021478,4.652958302585491,-,-,152.21304557449162,88.31738473376154,0.0,19.419228775134297,0.0,37.47582076360034,14.69428102637196,0.0,0.0,0.004654829053970151,2.1677743754453114,26.238240230394126,0.0,0.0,23.106230338105366,0.0,17.624771400603333,12.320899279292163,0.0,0.0,0.004339194186701216,0.404763511008423,46.538996276804006,0.0
3,1.0,4.096774193548387,1352.5806451612902,ol,74.10597517635787,70.04852148227094,66.63603883921289,-,-,-,-,-,-,-,-,,3170.805188211164,46.04672832058096,1362.2726802025197,4.369448957202772e-6,0.12970329196567068,-656.1976294291253,7.501492803411584,4.355029391428111,-,-,98.24429013958195,60.138382196513554,33.33333333333333,0.0,0.17764859708001454,60.951663380531805,5.53735468905484,0.0,0.0,0.0,0.0,0.0,0.0,41.149217917061364,0.0,0.20470229099472426,50.47118765201603,8.174892139927884,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,4.64516129032258,1353.8709677419351,system,100.0,100.0,100.0,-6.394871684384092,0.16644639204138423,0.00010121134095165434,0.5838848930692727,0.05721917122406379,0.09226063251240117,0.13831451913408901,0.05017730680953585,5.865074653096134,3037.375207617884,0.003311951952009395,[1373.491040314647],[4.80010698526755e-6],[0.13259514361920902],[-653.9084661502693],5.453195732676143,2.5791808906308717,7.50540838695496,4.353444440019627,63.38327237586756,20.205148586635676,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
4,1.0,4.64516129032258,1353.8709677419351,cm,0.3269635115528535,0.5434758854051018,0.4025282565605338,-,-,-,-,-,-,-,-,,4076.6166962386565,43.88575962898152,775.306287826453,3.469746081485904e-6,0.13703203035938089,-585.3466921730704,8.141787022235041,4.6553119752076135,-,-,152.43607121797464,88.34814999208095,0.0,19.630342390108407,0.0,37.53079039811608,14.631975181993043,0.0,0.0,0.004488992590182646,2.1605210838140296,26.041881953378265,0.0,0.0,23.38665657958023,0.0,17.672711744281912,12.284010111401056,0.0,0.0,0.004189839450651094,0.40391402042364516,46.2485177048625,0.0
4,1.0,4.64516129032258,1353.8709677419351,liq,25.614575391286458,29.44855975157515,32.96810940377139,-,-,-,-,-,-,-,-,,2697.0313155317754,70.95805410751514,1358.2924184660105,6.082159425919857e-6,0.1408439152214323,-649.5738560360214,3.127078985294965,2.462441002419961e-9,-,-,26.373252400575986,1.635376140235599e-17,53.69369709634808,6.673190007955121,10.496250755756062,20.454785917708893,6.727724524748519,0.03891957235164823,0.9738372193673908,0.390542133346876,0.34699872427045947,0.09252861082922414,0.11152543731773384,54.4963933148803,11.494176081124333,9.94389959824844,13.9256191283053,8.166002360454785,0.061934621897158565,1.019653159071001,0.5270119691262227,0.0937912640539808,0.2375776516516531,0.03394085118683458
