point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
1,1.0,50.0,1450.0,system,100.0,100.0,100.0,-3.9374728027200003,-0.8640780296448943,0.2164796783117507,0.21093581650964116,0.0412865859164766,0.0930947758743642,0.23219318822504245,0.113093147933248,0.4406426658321965,3355.5445565211717,0.0029838270090827013,[1270.38231502593],[3.5819256342453554e-6],[0.13049463541695802],[-585.7116607871243],6.852170192674364,2.9859133546842864,7.66080097573978,4.200321880060303,117.66104554484828,29.916956665344436,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
1,1.0,50.0,1450.0,g,12.601552895516319,14.707521101920374,13.52209709600895,-,-,-,-,-,-,-,-,,3645.203589834641,117.40341416002295,1066.1031203307307,3.1579175896470176e-6,0.1292203744038679,-602.7353413321246,8.586504717730064,4.83527261315519,-,-,155.12132871495157,85.22435413474635,42.12514100772993,12.002161897972202,6.244755111323095,31.286605646320204,6.301784565383476,0.0,0.0,0.7366476698685429,0.485678322714153,0.8172257786884108,0.0,42.116149902248054,20.36416834917697,5.827748325670192,20.98170929112877,7.534730024660323,0.0,0.0,0.979208662593411,0.12931415725925763,2.066971287263025,0.0
1,1.0,50.0,1450.0,cpx,21.43907617950467,22.410204231039696,22.76615860105789,-,-,-,-,-,-,-,-,,3299.000767412774,63.848169927771366,1202.7627003208595,3.094326214183898e-6,0.12948635971615022,-596.0771399798341,7.281889635074552,3.8709812490747235,-,-,109.02072208590407,49.43386324473358,50.94423923758692,1.1431995675783806,8.985889480285408,34.22628292491787,3.316004035207211,0.044597116939293274,1.1398328035046925,0.029342840679271755,0.14615702196012154,0.02445497134084461,0.0,56.86932098592526,2.1657330093902525,9.36315289879619,25.628183199937908,4.426850549967728,0.07805679663025009,1.3126403828815052,0.04355051042397672,0.04345029263319715,0.06906137341371994,0.0
1,1.0,50.0,1450.0,ol,64.39262282543365,61.305989777442186,62.0803636521552,-,-,-,-,-,-,-,-,,3309.5962470045156,44.434494935313865,1345.3083192678043,3.772568741484707e-6,0.131084597783964,-578.3212449374972,7.627303328548223,4.201488380654506,-,-,114.64137991940807,58.422663016669446,33.33333333333333,0.0,0.1109437020515052,59.87033793883098,6.685385025784189,0.0,0.0,0.0,0.0,0.0,0.0,40.85400713997843,0.0,0.1269219248396497,49.22012891600765,9.798942019174286,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,50.0,1450.0,liq,0.211568723213838,0.20458060776374687,0.2355983134825775,-,-,-,-,-,-,-,-,,2910.1719233114795,47.50995269732057,1500.664858654957,2.4752744068345972e-5,0.13684687889283031,-496.87288486256074,3.6759229702976244,2.091684078086844e-9,-,-,39.32343527738344,1.2732416231088458e-17,33.369416396519746,2.2026136237729084,8.134300800132053,31.867764450760934,9.67745262186648,0.19910192067784457,0.2547154867600146,0.34799468948947887,0.4328244844398093,0.006353791392502805,13.507461734188217,40.26783872461714,4.510741435691604,9.16237406702419,25.7950533170927,13.965857665790171,0.3767091227736326,0.3170930389346367,0.5583293497149998,0.13909502226092743,0.019396695688594867,4.8875115604113955
1,1.0,50.0,1450.0,opx,1.3551793763315134,1.371704281833995,1.395782337295392,-,-,-,-,-,-,-,-,,3293.5871167676128,62.63384800379383,1254.9256116408735,2.874822333344609e-6,0.12927044832275422,-588.1017814835985,7.452008281329167,4.136505043034484,-,-,107.76022706279375,56.3554953502603,49.81799757740149,0.8345843215213139,1.3600174701036902,43.77469108456754,3.638110392093414,0.0,0.3501394352980948,0.0006415462262153148,0.1773687821646529,0.04644939062358241,0.0,57.43085280138103,1.6327854537924982,1.4634623910848197,33.84988598278743,5.015701927227112,0.0,0.4164105009785555,0.0009833204810050231,0.05445355536450751,0.13546406690304627,0.0
2,1.0,49.03225806451613,1448.0645161290322,system,100.0,100.0,100.0,-3.9492657993770033,-0.8118623273029792,0.21516849957932863,0.21310357666781962,0.043217940851117645,0.09643903524361964,0.22970952870774514,0.11158955643458181,0.4323385721873333,3353.047619654971,0.002986052588507047,[1273.8322357292432],[3.5907266860827973e-6],[0.13047494369385876],[-587.229237206923],6.846333796565485,2.987410875192511,7.656560371702227,4.202642002461374,117.26542401782422,29.924688378396695,38.44033056737972,1.773523600865453,2.8200628765236497,50.49549911599933,5.877793257997995,0.009986034644573273,0.24965174435743584,0.09986069674472392,0.0958664654460349,0.10884818052474328,0.028577459516332778,44.855502001244865,3.5120887560035134,3.071605808703072,39.52359124563953,8.202377680208206,0.018270172800018275,0.3005279442003006,0.15492850560015495,0.029791020600029795,0.32131786500032145,0.009999000000010002
2,1.0,49.03225806451613,1448.0645161290322,ol,64.39369615590105,61.30640276154412,62.08042127238891,-,-,-,-,-,-,-,-,,3307.1487311569667,44.466665625260966,1351.597944356511,3.7801814589195916e-6,0.13106604203089084,-579.8634081607131,7.6251681992629035,4.203981127470663,-,-,114.35650798709953,58.44875195142309,33.33333333333333,0.0,0.11295958811390848,59.871824635499635,6.681882443053132,0.0,0.0,0.0,0.0,0.0,0.0,40.85466301213672,0.0,0.12923021546104516,49.22214134921347,9.793965423188771,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,49.03225806451613,1448.0645161290322,cpx,21.63044137196946,22.609094238608787,22.966732766762615,-,-,-,-,-,-,-,-,,3296.7536444801626,63.88734244021606,1201.2990111010088,3.105376902560419e-6,0.1294665385312703,-597.5184749265235,7.274667771097053,3.876395842472402,-,-,108.41549596545394,49.53848641908839,50.923913369629126,1.152761172297857,8.916281093457146,34.28970855049326,3.3379047326863227,0.04391702906106568,1.1323639042839195,0.03154671646823688,0.14677901195964735,0.024824419663423858,0.0,56.849854209410545,2.1839707996332898,9.29114883541016,25.677131222812026,4.456340534852738,0.0768708204406882,1.3041130765968494,0.04682414751708566,0.043637674973488055,0.07010867835311992,0.0
2,1.0,49.03225806451613,1448.0645161290322,g,12.568148502972434,14.668089678744112,13.483846418951877,-,-,-,-,-,-,-,-,,3643.0263061104306,117.46372669103258,1067.2450647409053,3.1660696868444508e-6,0.12918688166260203,-604.2133489590408,8.58351046073808,4.836745384549244,-,-,154.77218975320267,85.22534325612712,42.127140557005774,12.005780080050203,6.245199532148213,31.298926017250217,6.286353707927206,0.0,0.0,0.734040079502203,0.48464931040882947,0.8179107157073576,0.0,42.11968321383331,20.37104935455219,5.828375365104503,20.990736268248227,7.516553903577742,0.0,0.0,0.9757779954384346,0.1290448782490754,2.068779020996509,0.0
