point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,2.806451612903226,1297.1935483870966,ol,1.7763254542985756,1.4283943743326204,1.2140585365856675,-,-,-,-,-,-,-,-,,3200.812521483493,46.06994209427815,1558.330130893868,4.334367084337886e-6,0.1479393070562455,-758.1418251083375,7.484243189654203,4.338517781421377,-,-,98.95924567749029,60.24805080488693,33.33333333333333,0.0,0.2660013710501289,59.369157138902494,7.031508156714043,0.0,0.0,0.0,0.0,0.0,0.0,40.74290772028223,0.0,0.3034836027654701,48.67537213225964,10.278236544692659,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,2.806451612903226,1297.1935483870966,liq,98.22367454570143,98.57160562566737,98.78594146341433,-,-,-,-,-,-,-,-,,2714.616102443343,66.40321375029248,1505.5948200306939,7.5577869677362035e-6,0.16403378911398203,-755.729826188834,2.9970169762454546,2.002799300700972e-9,-,-,24.38298249190505,1.0888881788768059e-17,47.920103232829405,10.130026375222831,13.128467890681577,17.036064244197288,7.109693072881497,0.205454879292885,2.902598273776283,0.9259674782402441,0.0,0.029970941538948123,0.6116536113390316,46.933285571081626,16.837348152729746,12.002047478057158,11.191997499555956,8.32742853212072,0.3155009357122686,2.9327280547597514,1.2057772319248443,0.0,0.07425893060434638,0.1796276134536033
5,1.0,2.741935483870968,1289.2580645161288,system,100.0,100.0,100.0,12.126181854972577,19.434885255347975,0.0032434359739703872,0.378662779149846,0.12112839238892417,0.1605626721127121,0.15490096320125002,0.07561841429273909,2.32045861245575,2720.4575507223117,0.003677275336174691,[1504.2690726066414],[7.502865890343695e-6],[0.16354304491917887],[-757.7605745128543],3.053744745276432,0.36503921628454117,7.484470809821387,4.337777156653411,24.885889990546282,0.36251084233211356,47.774235533834435,10.028726111470602,12.999843225485264,17.45939517314434,7.108911223719821,0.20340033049995615,2.8735722910385197,0.9167078034578413,0.0,0.029671232123558634,0.6055370752256412,46.883583905827955,16.702163473891744,11.908121368909699,11.492946195010996,8.343091292803813,0.3129678234739002,2.9091815974075814,1.1960962176481686,0.0,0.0736627161890155,0.17818540883712247
5,1.0,2.741935483870968,1289.2580645161288,ol,1.763053054506112,1.4169113208595796,1.2024524064646875,-,-,-,-,-,-,-,-,,3204.414036927283,46.06330984867008,1558.8081738492303,4.325085939185789e-6,0.1478308630996263,-759.2681051591914,7.484470809821387,4.337777156653412,-,-,99.10896634236384,60.295250004601236,33.33333333333333,0.0,0.2685693450017828,59.21502712780822,7.183070193856665,0.0,0.0,0.0,0.0,0.0,0.0,40.7029754340955,0.0,0.30611311269599356,48.50142149742983,10.489489955778684,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,2.741935483870968,1289.2580645161288,liq,98.23694694549388,98.58308867914042,98.79754759353531,-,-,-,-,-,-,-,-,,2713.5017590820325,66.33746571849352,1502.5811875371026,7.55989733140167e-6,0.1638250305774393,-757.653713317439,2.9940601573619827,2.0010478744850867e-9,-,-,24.32490492809466,1.0865383652898462e-17,48.03302268791384,10.20840836611849,13.227854074549821,16.709061759995777,7.109783965067991,0.20704746126274914,2.9250916892296885,0.933136867457224,0.0,0.030203142728222384,0.6163899856762067,46.97178395518154,16.94162540616421,12.074373713261066,10.960347499096132,8.314772871757153,0.3174592791936466,2.950925662019359,1.2132508881192372,0.0,0.07471956988846444,0.18074115531920465
6,1.0,2.6774193548387095,1281.322580645161,system,100.0,100.0,100.0,12.118889289281892,19.512084713059483,0.0033599552919999285,0.3816217220306427,0.12429588601046898,0.16414102644739362,0.15225361514097754,0.07633961550091677,2.6281389596853844,2719.3563325429295,0.003678780147888347,[1503.191588556939],[7.503651244845355e-6],[0.16333238603832806],[-759.6655189684791],3.050485394333151,0.36354072186083264,7.484276259138486,4.336929731295109,24.825671106104394,0.35939518126091563,47.88602579436802,10.106324282457301,13.09826122725434,17.1341214136739,7.110516827355876,0.20497698665012162,2.8958407723373907,0.9238054987826516,0.0,0.029901111300940156,0.6102260858194444,46.92148018905035,16.805678111004823,11.979939846437672,11.261594123613913,8.332223789140915,0.31491184178460546,2.9272460945427943,1.2035152120766355,0.0,0.07411998613080958,0.17929080621747745
6,1.0,2.6774193548387095,1281.322580645161,liq,98.24978445402593,98.59414247930334,98.80878162634306,-,-,-,-,-,-,-,-,,2712.3875087988527,66.2766020364736,1501.5464166657055,7.560359457955971e-6,0.16361050902471858,-759.5716965372208,2.9912266717659874,1.9993858858886052e-9,-,-,24.26891635967543,1.0842888196355872e-17,48.14488806378997,10.286059188143478,13.32628917224224,16.386378591563293,7.108629733642667,0.2086251945222905,2.9473753727697174,0.9402393132153066,0.0,0.030433175938326854,0.6210821941727045,47.01010925648001,17.04472509155248,12.145863418868226,10.73245771235892,8.300873995548674,0.3193955144305914,2.968917827359881,1.2206400556305266,0.0,0.07517500176188427,0.18184212600881478
6,1.0,2.6774193548387095,1281.322580645161,ol,1.750215545974079,1.4058575206966537,1.1912183736569433,-,-,-,-,-,-,-,-,,3208.086656221947,46.05685431148853,1554.8267245579723,4.3202892139761814e-6,0.14771972419937132,-760.3674821715512,7.484276259138485,4.336929731295109,-,-,99.24465809078055,60.340771970734764,33.333333333333336,0.0,0.27113017727875505,59.05689230732679,7.338644182061128,0.0,0.0,0.0,0.0,0.0,0.0,40.66207722843509,0.0,0.30872141390552965,48.3232936466232,10.705907711036176,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,2.6129032258064515,1273.3870967741937,system,100.0,100.0,100.0,12.111572184215738,19.59011156483661,0.0034815854029247796,0.38459232055859605,0.12754443973380278,0.1677218847133138,0.14962539521161317,0.07706879478228497,2.983432084904211,2718.2587290418405,0.003680281898829712,[1501.268544225689],[7.505945778129822e-6],[0.1631160291463538],[-761.564604737906],3.04709900775803,0.36207767048687434,7.4839779300735865,4.335966881133852,24.763369759716714,0.35636437030575974,47.9967725164854,10.183198596262045,13.195737582292608,16.813083728720926,7.110929878126851,0.2065389425770676,2.91790161904202,0.9308369200831536,0.0,0.030128844178943584,0.6148713722309773,46.95919529319966,16.908019022080722,12.050924418762,11.03395247986784,8.320163406461749,0.3168338242214393,2.9451058219105137,1.2108499942861086,0.0,0.07457206572400749,0.1803836734859651
7,1.0,2.6129032258064515,1273.3870967741937,liq,98.26223971077671,98.60480971039355,98.81968222449841,-,-,-,-,-,-,-,-,,2711.2749446348903,66.22069566191183,1499.653285004648,7.56237319934201e-6,0.1633903214382363,-761.4834858658373,2.988249246957446,1.9978134512322497e-9,-,-,24.210691741263464,1.0821399401576015e-17,48.25569494399947,10.362975858580645,13.423756512613224,16.067895503296466,7.106373256146428,0.21018815777718527,2.969450190605517,0.9472745792012235,0.0,0.030661043669308077,0.6257299541105052,47.048229838434125,17.14664288426477,12.216501724952163,10.50821220419835,8.285897884969252,0.3213097736342041,2.986705531943756,1.2279444729266191,0.0,0.07562523519027635,0.1829304494864692
