point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
1,1.0,50.0,1400.0,system,100.0,100.0,100.0,-4.414924465751453,-0.9834937689988826,0.27284078455580374,0.20657147786257993,0.047452288596737134,0.08995242614673014,0.22096360212446786,0.11089463710507934,0.7840401465470584,3361.6908087456795,0.0029784007333282007,[1265.5536944968892],[3.5483964266813983e-6],[0.12856610783273387],[-588.860868893072],6.882445356205106,2.999204094620945,7.693532472563281,4.218036260191069,118.91786419084573,30.239165881441433,38.43891717056032,1.7734583909003045,2.8199591867831773,50.49364246760969,5.877577139817602,0.013662526642051684,0.24964256501438056,0.09985702500753858,0.09586294057110932,0.1088441783304364,0.028576408763392035,44.852484627846614,3.5118525021949085,3.0713991856302356,39.520932543194846,8.201825916542424,0.024995818449531578,0.3005077280621724,0.15491808375376886,0.02978901659541376,0.3212962503502789,0.009998327379812632
1,1.0,50.0,1400.0,g,12.6189571538461,14.740884957611375,13.55080480040792,-,-,-,-,-,-,-,-,,3652.3747978147885,117.17554245022967,1062.5442973439924,3.1312135349439834e-6,0.12734553474290602,-605.6595617480532,8.610682368821374,4.841854470436124,-,-,156.63493440936588,85.62464840452336,42.16250001457212,12.076155171480874,6.179427493859448,31.235206596591503,6.368699223452884,0.0,0.0,0.7294576679236866,0.4456878157040136,0.8028660164154662,0.0,42.1152001132337,20.47109632743477,5.76154337881936,20.928206853888078,7.607817772561509,0.0,0.0,0.9687701312458601,0.11855867426835397,2.0288067485483583,0.0
1,1.0,50.0,1400.0,cpx,18.140654655342036,19.072405449690564,19.379483344493075,-,-,-,-,-,-,-,-,,3304.305139155218,64.00875227720347,1187.738491929239,3.103726470130239e-6,0.12763536529201047,-600.7110269278444,7.288712481779378,3.8428152391615518,-,-,110.48172568710757,48.795430551316244,51.12310331736598,1.1733740502155068,10.530576415513151,32.36293739539828,3.214722793679772,0.07257833526008835,1.2785867052592597,0.038731615576854096,0.17553091686288128,0.02985845486821938,0.0,56.73842804022754,2.210021367235943,10.909134980647552,24.09257090134707,4.266782139647377,0.12629555675661405,1.4639017255752724,0.05715231616376235,0.05188045430595235,0.08383251809291993,0.0
1,1.0,50.0,1400.0,ol,64.45267489671532,61.35873332953178,62.127453403584035,-,-,-,-,-,-,-,-,,3315.9632074323627,44.34700652656946,1340.5995887865352,3.740788719672501e-6,0.1291443100852226,-581.4980107216691,7.660891902635932,4.222419381981404,-,-,115.78513698603567,59.119729181927866,33.33333333333333,0.0,0.09232871489363276,59.887244884433876,6.687093067339157,0.0,0.0,0.0,0.0,0.0,0.0,40.856006228852536,0.0,0.1056311571814172,49.23643746476271,9.801925149203331,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,50.0,1400.0,liq,0.17643788201165714,0.16710219677726545,0.19571455895433212,-,-,-,-,-,-,-,-,,2866.6580802263366,45.01648256727754,1487.868163111108,2.735007717517485e-5,0.1331275659863752,-488.69428588802907,3.5564918387907603,2.0852193958193595e-9,-,-,36.259309431495,1.2464630460566218e-17,32.26073493433429,2.13579574284126,7.558117823981438,31.320201901627122,9.222228410733454,0.30062637122749036,0.23169947103922994,0.3802918242822405,0.38898081304724874,0.005032740705785064,16.196289966180437,39.746284669290546,4.465621408247933,8.69188598123585,25.883437729874732,13.587983307588155,0.5807247494454237,0.2944889286426201,0.6229416987688456,0.1276264003312347,0.015685989802033364,5.983319136772624
1,1.0,50.0,1400.0,opx,4.611275412084887,4.660874066389018,4.7465438925606485,-,-,-,-,-,-,-,-,,3296.9073091359696,62.52952028245237,1251.7652879570983,2.8395472240829087e-6,0.1273116051681168,-591.1089548378676,7.485394619231868,4.145750893283503,-,-,109.17642169901663,56.664771695727396,49.946998650103595,0.71795363583676,1.2463078001331513,43.92742099768766,3.5913974077672974,0.0,0.37264519481565284,0.0006045933171773801,0.15405187071497295,0.04261984962373677,0.0,57.660140255694614,1.4065740478530047,1.3429804550011906,34.01552095532951,4.958229346303475,0.0,0.4437960899095355,0.000927978197599515,0.04736126932175357,0.12446960238931491,0.0
2,1.0,49.03225806451613,1398.3870967741937,system,100.0,100.0,100.0,-4.42549543684563,-0.9306476993220133,0.272455534323482,0.20885466709387496,0.04989500565457699,0.09322380563514943,0.21857379423088993,0.10933434724430476,0.7653969080307319,3359.1479037053623,0.002980661914941969,[1267.803655352971],[3.560445872044223e-6],[0.12855517307662467],[-590.3609105866262],6.8757497635500435,3.000641656697638,7.688422869757817,4.2202037051187435,118.47983726941936,30.24526503489239,38.43891717056032,1.7734583909003045,2.8199591867831773,50.49364246760969,5.877577139817602,0.013662526642051684,0.24964256501438056,0.09985702500753858,0.09586294057110932,0.1088441783304364,0.028576408763392035,44.852484627846614,3.5118525021949085,3.0713991856302356,39.520932543194846,8.201825916542424,0.024995818449531578,0.3005077280621724,0.15491808375376886,0.02978901659541376,0.3212962503502789,0.009998327379812632
2,1.0,49.03225806451613,1398.3870967741937,ol,64.45389547952239,61.35830803862514,62.12759649640087,-,-,-,-,-,-,-,-,,3313.417062721914,44.37910614484376,1342.6050852331107,3.752231234297733e-6,0.12913409974244242,-583.033740973003,7.657589735579773,4.224891365544515,-,-,115.43637282293022,59.14352390621998,33.333333333333336,0.0,0.0936305249333966,59.893519144196226,6.679516997537045,0.0,0.0,0.0,0.0,0.0,0.0,40.85782735088122,0.0,0.10712530288574978,49.243790764613756,9.791256581619281,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,49.03225806451613,1398.3870967741937,g,12.591083643323769,14.708114410420597,13.5185129594001,-,-,-,-,-,-,-,-,,3650.1890613208216,117.23773663757098,1060.9198273490622,3.13963473551678e-6,0.1273225646814938,-607.1154743738082,8.606924065294844,4.843422891427805,-,-,156.2310659698964,85.62885550537732,42.16397584494287,12.077364941624053,6.181969444403984,31.246621655112,6.352774440560204,0.0,0.0,0.7279556948872252,0.444717000123049,0.8046209783466294,0.0,42.1180633960745,20.473822342620938,5.764103537401342,20.936545683423073,7.589044899329242,0.0,0.0,0.966807293938246,0.118304326704021,2.0333085205086405,0.0
2,1.0,49.03225806451613,1398.3870967741937,cpx,18.30539183723086,19.242680455417098,19.551374325671038,-,-,-,-,-,-,-,-,,3301.988518735381,64.0453268607961,1193.4625710359835,3.1173279617748436e-6,0.12762421968748705,-602.1043189997855,7.281521045548202,3.847422866471918,-,-,109.90228008379911,48.8782223265275,51.110333471008154,1.1750874189746352,10.43935121854781,32.447597159466,3.2367189076101206,0.07159195057350637,1.2728948273290221,0.04133084222622188,0.17497504199983618,0.030119162264685966,0.0,56.73393473413739,2.213626114177245,10.81647573320484,24.15971761788358,4.29670981061556,0.12460037926151932,1.457633563290785,0.060998137935366764,0.05172498284421182,0.08457892664950409,0.0
