point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,47.096774193548384,1376.1290322580644,ol,57.762573133932236,54.92617518393127,55.48589139622465,-,-,-,-,-,-,-,-,,3317.307301794206,44.42438047938588,1340.3563224332977,3.7607170677997325e-6,0.12891030605460957,-587.8970736371263,7.652173753581586,4.22853230544461,-,-,115.16070738279056,59.31506497007452,33.333333333333336,0.0,0.09538181723988413,59.551561669638694,7.019723179788093,0.0,0.0,0.0,0.0,0.0,0.0,40.768322259908565,0.0,0.10888994224006181,48.8553772301837,10.267410567667676,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,47.096774193548384,1376.1290322580644,liq,0.17008051250761422,0.16083500920490978,0.1894352959227889,-,-,-,-,-,-,-,-,,2845.1724971136564,44.4163178472004,1487.5593786897662,2.7784393087759178e-5,0.13307819112541533,-492.21157933657827,3.492587417704116,2.080956464521401e-9,-,-,34.705888894595056,1.232067752959683e-17,32.219626894663264,2.3027113476596033,7.747438098787924,30.109625456633466,9.31117472125016,0.3529636883672437,0.22724358460336183,0.5022184896732964,0.37040396440732626,0.00501601023103194,16.85157774372332,39.625193398492904,4.8060722123248665,8.893794365553658,24.838843050084087,13.69469021264775,0.6806155947931942,0.2883129615394066,0.8212052511765138,0.12131557831529909,0.015606100256675132,6.214351274815628
4,1.0,47.096774193548384,1376.1290322580644,cpx,15.903315741485052,16.703064681465733,16.967648699879252,-,-,-,-,-,-,-,-,,3298.8564179970936,64.43600004338388,1192.5951119396475,3.189570737396981e-6,0.12738095738556332,-610.0577901094063,7.286374861951569,3.874521876133666,-,-,109.11088210045011,49.522167875230046,50.960629394111656,1.0433298561277053,12.171352390834766,31.166819021081526,3.2191328048900334,0.08935751145126532,1.1067701056473307,0.0434208532630009,0.16888221891302524,0.030305843679693637,0.0,56.42911278111774,1.960604418714493,12.580136584861707,23.14920282981136,4.262890539385339,0.1551388197482033,1.2642923407325801,0.06392561643220253,0.04980150003111443,0.08489456916527341,0.0
4,1.0,47.096774193548384,1376.1290322580644,opx,14.659450820128805,14.787756578020456,15.043683390286711,-,-,-,-,-,-,-,-,,3294.1018485283407,62.67788098783842,1263.3976861091217,2.8905723607699004e-6,0.12698144057197,-598.3861608837278,7.46896815887781,4.1710174238121684,-,-,107.35138706091979,57.30876253425574,49.791315085758406,0.781734992945389,1.318555700310984,43.848767453598214,3.8050022078613495,0.0,0.2740164896535227,0.0008164061929297634,0.1381299142166548,0.04166174946253959,0.0,57.4044982312776,1.5295081087740439,1.4189558725144378,33.90976972613094,5.24619089959355,0.0,0.3259047381494266,0.0012514305442819982,0.042410181289383536,0.1215108117263369,0.0
5,1.0,46.12903225806451,1374.838709677419,system,100.0,100.0,100.0,-4.87244365438203,-1.0429358814560936,0.28564792433596775,0.2162395321144853,0.06638962143678216,0.09855761442645557,0.2052354332817969,0.10857838732179712,0.9221259815672824,3352.348748140538,0.002986502032937796,[1268.0574448131306],[3.5234428699381127e-6],[0.12817606621196506],[-597.6618786951237],6.8396361035645565,3.0050479245183204,7.6604724453631015,4.22933328681878,116.46128159421215,30.272758576918267,39.562857568221595,1.6721448801885908,2.948129475189919,49.364182625729754,5.897020770529389,0.014792076158726849,0.21657336932878785,0.09697480363147758,0.09676483153833813,0.10189837382162956,0.028661225661812763,46.011586159273,3.3002995387465752,3.200399443736689,38.50938872431563,8.201797800311594,0.026973025652669073,0.2598401471207121,0.14995004260983802,0.02997002850296563,0.29980018512466616,0.009994904605644029
5,1.0,46.12903225806451,1374.838709677419,cpx,16.01268753867065,16.817929447940276,17.082449403585994,-,-,-,-,-,-,-,-,,3296.549250441552,64.47588654758577,1191.9410273683825,3.2009799021703346e-6,0.12738352604598213,-611.4670474032283,7.278642508047322,3.8780513385541084,-,-,108.54303941728645,49.57773441236493,50.94973323222125,1.0527372003236015,12.098622432247744,31.218152928460036,3.240307610230379,0.08843622325748365,1.1058349596636392,0.04651883062727519,0.1689578198870573,0.030698763081545618,0.0,56.417258955467375,1.9782899293342864,12.505010832435499,23.187418128341015,4.2909470646053505,0.1535398930679858,1.2632288365863398,0.06848681802767706,0.04982398077773459,0.08599556135675175,0.0
5,1.0,46.12903225806451,1374.838709677419,liq,0.17103267959673976,0.16222310143559623,0.1912977992907017,-,-,-,-,-,-,-,-,,2839.487175451743,44.53153840789396,1486.0617609578821,2.763232016780469e-5,0.1333337500532388,-494.2208262815779,3.4860685395892306,2.079184034350039e-9,-,-,34.5073615806234,1.2275120802570332e-17,32.379335734311994,2.4178339594042555,7.816758226660031,29.816329903394873,9.276195954143155,0.3668426798008424,0.2543871111434006,0.5320223035570361,0.37727189310004683,0.005252775716575574,16.75776945876778,39.702028739699315,5.031194887635567,8.94642498662386,24.523026739001487,13.602274261720085,0.7052540691615743,0.3217818289749603,0.8673267398249345,0.12319391996431202,0.016293662383097658,6.161200165010813
5,1.0,46.12903225806451,1374.838709677419,g,11.42912353914033,13.333697005558411,12.230055520965728,-,-,-,-,-,-,-,-,,3650.558721127915,117.46608780665211,1064.5768731205185,3.147310077120993e-6,0.12700190583757523,-614.2154131617401,8.611770529481234,4.859320492341204,-,-,155.8007261487224,86.20062719215963,42.163691337384314,12.066791455251629,6.529412505139423,30.69282382322435,6.559508555123801,0.0,0.0,0.7736948105642847,0.42217936776948783,0.7918981455427045,0.0,42.031930289647896,20.41420255627215,6.075652096904947,20.523559202442428,7.820037957419279,0.0,0.0,1.0254595308861352,0.11207991002088194,1.9970784564062845,0.0
5,1.0,46.12903225806451,1374.838709677419,ol,57.763669881874144,54.92652676024431,55.48361689158552,-,-,-,-,-,-,-,-,,3314.7788454668153,44.45755922477307,1344.5187840450658,3.772223820791977e-6,0.1289143096296872,-589.4061694820244,7.648982940557435,4.23076131595497,-,-,114.82775653335064,59.33235793073381,33.33333333333333,0.0,0.09731292435080528,59.5530738680653,7.016279874250568,0.0,0.0,0.0,0.0,0.0,0.0,40.76897096524474,0.0,0.11109630355398646,48.85739522564313,10.262537505558141,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,46.12903225806451,1374.838709677419,opx,14.623486360718138,14.75962368482141,15.012580384572066,-,-,-,-,-,-,-,-,,3291.979515982064,62.73198135733292,1257.968495350921,2.9058377736104248e-6,0.12698514230239458,-599.8959745705046,7.4579318461017765,4.174974597916251,-,-,106.59494490763646,57.380562199675374,49.752880145685566,0.8239223719101052,1.3360746958200642,43.803539419677584,3.8291146345398492,0.0,0.2674723083421368,0.0009214987296459575,0.1424081694954168,0.04366675579962402,0.0,57.3287181248295,1.6111656809842851,1.4370200384552723,33.856209258654644,5.276539833880058,0.0,0.3179468143888891,0.0014117470125337116,0.043699751472020314,0.12728875032279383,0.0
