point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,2.903225806451613,1239.6774193548385,liq,93.82680701038328,94.96728249577673,95.7111290680126,-,-,-,-,-,-,-,-,,2720.008996643952,64.92175944950924,1489.6091026843785,7.204625206998546e-6,0.15710524161844167,-753.0734485128577,3.036729284174602,2.1385660623574087e-9,-,-,25.08317427196312,1.2439865410176353e-17,49.73927454596161,9.38739580428535,14.645456287041183,15.385178327856519,7.245287468573888,0.1444468787592353,1.8999833481023374,0.773745181391009,0.30185150949833783,0.04664766045018949,0.43073298808035937,48.82708131928533,15.638905319764461,13.41968450867197,10.130688798774273,8.505772995582268,0.22232610460572147,1.9241226883340747,1.009874503466383,0.07891230491257152,0.11584472853289583,0.12678672807004543
4,1.0,2.903225806451613,1239.6774193548385,ol,6.173192989616724,5.0327175042232675,4.2888709319874,-,-,-,-,-,-,-,-,,3216.7576733617266,45.97451332263495,1522.080937494806,4.2809827430588476e-6,0.14317881296618473,-749.3858909179903,7.510069971321926,4.3489991053046735,-,-,100.30738256095017,60.841089466188215,33.333333333333336,0.0,0.2904360514814325,58.905151816573955,7.47107879861129,0.0,0.0,0.0,0.0,0.0,0.0,40.62509951252814,0.0,0.3304032399033841,48.15530016823923,10.889197079329248,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,2.870967741935484,1222.9032258064517,system,100.0,100.0,100.0,-8.925360353957114,-0.9305360547759701,0.001980784742565247,0.49625133529567894,0.12734529467548492,0.1531609562350047,0.12128952306192124,0.06726596109461952,10.376630261702228,2745.1138137455514,0.0036481713652834562,[1488.1492352452253],[7.011651407418206e-6],[0.15556259441988765],[-756.2683448623687],3.2489338368859046,0.7015807846746431,7.510773910377998,4.347065060792777,27.174660192860586,1.3511878358315301,48.91897748533018,8.918026014071078,13.927705275263195,17.56117700229239,7.256577035075757,0.1372245348212735,1.8049841806972202,0.7350579223214584,0.28675893402342084,0.04431527742768,0.40919633867634125,48.493517124804,15.002890881002912,12.887360045435612,11.677101502527416,8.602703829292178,0.21328438398962798,1.8458710596741996,0.9688041886068107,0.07570304158536666,0.11113347039207072,0.12163047268981927
5,1.0,2.870967741935484,1222.9032258064517,liq,93.60961271338805,94.78452399433979,95.56966716176797,-,-,-,-,-,-,-,-,,2718.5800758766254,64.81564839029167,1483.5225758681047,7.199240289186657e-6,0.15643387499267747,-756.3528735041111,3.036506778898281,2.137547036046771e-9,-,-,25.066323467119823,1.2421484155447536e-17,49.98639554739569,9.523422674509781,14.857744997514372,14.76394861305642,7.220223303617831,0.14659019769154108,1.9281730081661896,0.7852162421874034,0.3061993798508027,0.04496594230541477,0.43712009370453775,48.9371015890654,15.822655952914333,13.577424718842032,9.695362895993211,8.453448284390966,0.2250154463234291,1.9473950831616977,1.0220775022982045,0.07983269448242052,0.11136666441368638,0.12831916811459082
5,1.0,2.870967741935484,1222.9032258064517,spl,0.01082183339662327,0.015141535007194342,0.010329137019065161,-,-,-,-,-,-,-,-,,4018.191552069295,43.15680939874183,886.563976928081,3.2650672859788606e-6,0.1480726224052837,-704.8840074735349,8.293895536903825,4.708291919968798,-,-,157.6390902855656,89.07532177376416,0.0,27.26411915863291,0.0,35.19228983337962,15.906949777287139,0.0,0.0,0.020915901157289297,1.0887816600881166,20.52694366945492,0.0,0.0,32.78126584647504,0.0,16.724648294153962,13.477771966897198,0.0,0.0,0.019702396684723643,0.20543063155088848,36.7911808642382,0.0
5,1.0,2.870967741935484,1222.9032258064517,ol,6.379565453215333,5.2003344706530275,4.420003701212973,-,-,-,-,-,-,-,-,,3225.0274378862823,45.95730331488053,1513.366683491547,4.265449053826299e-6,0.14279069289277022,-750.8115613208539,7.5096860243860455,4.346645887027604,-,-,100.63464916655138,60.931509149817956,33.33333333333333,0.0,0.29601086169073737,58.55931653415977,7.811339270816157,0.0,0.0,0.0,0.0,0.0,0.0,40.53610095661156,0.0,0.33600748792802676,47.767702025257286,11.360189530203126,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,2.838709677419355,1206.1290322580644,system,100.0,100.0,100.0,-9.11360998085649,-0.9311095270760956,0.0023763019904492195,0.5038234586688818,0.14268461912256253,0.16249048968902555,0.11573175686423369,0.07220219530750968,14.291666350439023,2763.5762900239415,0.0036274011716792066,[1466.600301484892],[6.844295704307751e-6],[0.15420243535772662],[-760.880239268737],3.4590003111797403,1.0039705662609333,7.126555477876329,4.067368527590486,29.351226965961295,2.7855657844530937,49.15092001166801,9.049560068749871,14.129633226669286,16.9517384586843,7.250464579588227,0.13926068780696407,1.8317643577578808,0.7459572010849184,0.29098160099637405,0.04445571797485694,0.415264089019311,48.590424644359956,15.182609184673638,13.038511450531532,11.241089572799314,8.571991402851879,0.21585820320949722,1.8681437672775647,0.9804852981643913,0.0766080893292371,0.11118130382879438,0.12309708297420524
6,1.0,2.838709677419355,1206.1290322580644,liq,87.00501380798369,88.19170119671243,89.42949404854139,-,-,-,-,-,-,-,-,,2718.637840139555,64.99437608275046,1478.33632259385,7.288116534209505e-6,0.15599537924227191,-757.9811551965424,3.026211363645426,2.1324157706246785e-9,-,-,24.897163592481277,1.2362181881903489e-17,50.236915165033956,9.65464452560262,14.659942044610276,14.022863940019942,7.531204012951931,0.15970817584936448,2.0468009787205044,0.845720235826183,0.32575093164195934,0.039313309052151114,0.4771366806911064,48.995444778756756,15.979711420640271,13.34575277730799,9.173701053335993,8.784033876401946,0.24421979887681586,2.0593492458236717,1.0966488703118793,0.08460742278688192,0.09699680577531666,0.13953394998247295
6,1.0,2.838709677419355,1206.1290322580644,pl,2.4505197191537205,2.7824232117599426,2.8592914768628455,-,-,-,-,-,-,-,-,,2682.6818378682433,102.88914336132746,1081.051218185883,2.428439817306319e-6,0.1425713288830896,-818.0587191785526,6.68714183852401,3.609337619379328,-,-,73.3662741544813,34.94814953065704,53.4136657612782,23.293167119360902,21.5863342387218,0.0,0.0,0.0017200730668612036,1.7051128075722388,0.0,0.0,0.0,0.0,46.505420905473585,34.41752529801302,17.543174092506774,0.0,0.0,0.002348113413180059,1.5315315905934355,0.0,0.0,0.0,0.0
6,1.0,2.838709677419355,1206.1290322580644,cpx,4.0321860620136425,3.68787126106404,3.178791941960022,-,-,-,-,-,-,-,-,,3198.291615852152,68.1989854486167,1324.9739177380384,4.150077168638521e-6,0.14116344229239547,-795.8981570592015,7.1615150173064475,4.216403198190027,-,-,88.21919012399448,56.8594072261328,48.88761082068753,1.7604786595562132,20.50470638505889,24.736251211583614,3.3313098754575416,0.006189132549776897,0.2245361255333747,0.24921315565066918,0.1791722640472217,0.120532369875179,0.0,52.84206811400828,3.2293243019772135,20.68771996763494,17.934529924547412,4.3061868840307005,0.010488943735078088,0.2503737911432599,0.35814598738857023,0.05157530836779904,0.329586777166742,0.0
